tract,pm25,pm25_pct,poverty,poverty_pct,nearest_sensor_km,sensors_within_1km,ces_score,latitude,longitude
6037533106,12.0654342,73.40563991323211,65.7,94.31670281995662,3.7723819557032585,0,42.9172614326684,33.9788203,-118.2170425
6037602504,12.06541253,73.27548806941432,43.4,65.85683297180044,1.6701322047195617,0,36.3204354504763,33.9055479,-118.3373323
6037602507,12.06541253,73.27548806941432,45.9,70.13015184381779,1.6887610735253542,0,38.9620480631264,33.9037379,-118.3308405
6037534301,12.06526369,73.058568329718,47.1,71.6702819956616,3.1216887273744742,0,71.4032500454476,33.9599735,-118.1852919
6037600202,12.06489236,72.95010845986984,66.9,95.53145336225597,3.642894314702055,0,46.5356553582826,33.9426036,-118.2991423
6037600201,12.06489236,72.95010845986984,61.4,90.15184381778741,3.756151420474567,0,38.3130133570455,33.9482522,-118.2972695
6037534803,12.06379023,72.79826464208243,49.0,74.42516268980476,4.672377070530746,0,50.6425988643422,33.9692765,-118.2254355
6037534804,12.06379023,72.79826464208243,50.2,76.48590021691975,4.092201700512752,0,54.0118630922001,33.9631931,-118.2273157
6037534802,12.06379023,72.79826464208243,49.8,75.48806941431671,4.711300881473382,0,47.3475062182526,33.971185,-118.2216728
6037602505,12.06312607,72.47288503253796,57.7,86.13882863340564,1.8883496630859518,0,44.6674403881435,33.9055546,-118.341667
6037536000,12.062437,72.27765726681127,44.1,67.04989154013015,3.038828136714882,0,66.3764899493979,33.9548717,-118.1918918
6037291210,12.06226955,72.21258134490239,44.3,67.37527114967462,1.7614870987978317,0,74.4445724862149,33.8886904,-118.2870814
6037535200,12.06217904,72.14750542299349,51.7,78.48156182212581,4.4459962254562155,0,62.0170694468188,33.9512593,-118.2508919
6037535503,12.06007558,71.82212581344902,53.1,80.23861171366595,2.9358550308932325,0,42.2610139589124,33.9552551,-118.2144693
6037535605,12.06007558,71.82212581344902,45.5,69.60954446854663,2.2606046520793504,0,50.3139153071736,33.9487813,-118.2165071
6037127520,12.06000567,71.7353579175705,68.4,96.48590021691975,1.6396746194447387,0,58.5083673021039,34.2184163,-118.4697511
6037117408,12.06000567,71.7353579175705,69.8,97.13665943600867,1.758247317518328,0,68.9578570982497,34.2248464,-118.4703709
6037602404,12.05874567,71.51843817787419,43.0,65.44468546637744,2.2744728411826514,0,35.8777193782067,33.906025,-118.3481533
6037602105,12.05869981,71.45336225596529,40.8,61.800433839479396,1.776495485698876,0,51.1195307303248,33.9200581,-118.3481425
6037240800,12.05760637,71.36659436008676,55.9,84.01301518438177,4.855185180455492,0,57.2327642036731,33.9397052,-118.261893
6037533702,12.0576015,71.3232104121475,54.4,81.99566160520607,2.474077328287502,0,55.7838761891022,33.9835573,-118.1827053
6037533203,12.05709531,71.19305856832972,64.9,93.73101952277658,3.8294362876281816,0,49.4250182303569,33.9742767,-118.2082753
6037534501,12.05709531,71.19305856832972,45.2,69.13232104121475,4.308912788999218,0,47.0480359237202,33.9677268,-118.207662
6037535502,12.05649412,70.99783080260303,52.9,80.06507592190889,3.6330608210604027,0,45.810606859554,33.961497,-118.2153163
6037535701,12.05649412,70.99783080260303,48.0,73.03687635574838,3.514538769250344,0,40.7548496278423,33.9601821,-118.2041472
6037533602,12.05553415,70.82429501084599,57.5,85.90021691973969,3.256369696003091,0,60.103732479135,33.9771928,-118.1965167
